"기준일ID","시군구코드","시군구명","총생활인구수","내국인생활인구수","장기체류외국인인구수","단기체류외국인인구수","일최대인구수","일최소인구수","주간인구수(09~18)","야간인구수(19~08)","일최대이동인구수","서울외유입인구수","동일자치구행정동간이동인구수","자치구간이동인구수"
"20180504","11740","강동구","485537.09140","474305.87580","10222.95420","1008.26140","529870.56000","439218.93710","447864.78690","512445.88030","242605.46430","49400.23250","138747.55820","54457.67360"
"20180503","11000","서울시","11709572.95340","11113188.61970","409384.30260","187000.03120","12060681.94180","11336487.57880","12004545.36450","11498878.37410","7161974.76800","1645514.72010","2454169.61800","3062290.42990"
"20180503","11110","종로구","406283.55740","370099.85460","20221.10390","15962.59890","576799.37130","271713.95080","531369.13400","316936.71690","386583.83020","102892.77220","43814.19860","239876.85940"
"20180503","11140","중구","422950.64240","341486.34100","25375.86040","56088.44110","608256.42830","261168.61050","569231.26360","318464.48440","419983.24660","111136.03550","36652.44360","272194.76750"
"20180503","11170","용산구","333502.52780","304697.59460","18317.71140","10487.22180","368368.97730","290119.85110","364090.76160","311653.78930","225385.96890","59226.93810","52846.30650","113312.72430"
"20180503","11200","성동구","379070.67960","360747.71510","16484.56790","1838.39660","396750.11850","358045.08130","391721.67740","370034.25260","240074.49080","44094.70770","76497.73490","119482.04820"
"20180503","11215","광진구","418979.96200","393639.23320","23031.99960","2308.72920","443399.93720","390356.62350","398829.69650","433373.00880","220355.54840","41072.41320","96058.68120","83224.45400"
"20180503","11230","동대문구","417290.84960","387703.68250","26280.53470","3306.63250","422664.57360","408723.39280","418676.31410","416301.23210","239241.24990","39015.06740","91032.23880","109193.94370"
"20180503","11260","중랑구","363323.59600","357376.30480","5248.65350","698.63770","409269.14730","313405.40170","324039.14680","391383.91690","180263.16590","26231.79670","109567.63840","44463.73080"
"20180503","11290","성북구","471100.48360","449975.01730","18769.39200","2356.07430","501638.28400","444107.51630","448463.87310","487269.49110","231673.66240","29570.31230","99852.92250","102250.42760"
"20180503","11305","강북구","305981.29400","300232.07260","4894.93060","854.29090","346431.90770","264909.29160","273150.41360","329431.92290","142646.43770","12267.99500","79048.98850","51329.45420"
"20180503","11320","도봉구","295579.98080","292016.04970","2912.15790","651.77330","326190.97310","258415.10750","267245.09800","315819.18280","153171.43210","20898.67360","85450.26940","46822.48910"
"20180503","11350","노원구","536336.38300","530493.38610","5217.20420","625.79270","584733.97290","487391.33300","496333.06110","564910.18440","258366.44480","39409.00790","144756.55180","74200.88510"
"20180503","11380","은평구","446001.70360","438479.57190","6423.07050","1099.06120","509185.47350","377531.64470","391068.37420","485239.79600","195163.40600","31359.63890","124313.84350","39489.92360"
"20180503","11410","서대문구","422171.09700","389173.92660","23864.46940","9132.70100","440754.58320","404200.74120","433107.81610","414359.15470","253117.04070","51674.41550","75063.06500","126379.56020"
"20180503","11440","마포구","520033.24310","480158.29740","21537.26220","18337.68350","567534.47610","472090.37090","547088.80280","500707.84340","319080.14810","78164.87020","85377.17410","155538.10380"
"20180503","11470","양천구","400493.13800","393728.23810","5642.98040","1121.91950","445607.40370","354363.44410","364093.39860","426492.95190","206113.96570","30784.24750","106988.33930","68341.37890"
"20180503","11500","강서구","560128.55390","541550.01490","9902.93790","8675.60110","600963.93530","518139.91420","525593.02970","584796.78550","289920.26490","64817.64840","151777.61560","73325.00090"
"20180503","11530","구로구","434766.99230","404419.42690","25833.88130","4513.68410","449292.90670","419081.66190","427520.08600","439943.35400","244151.82160","73934.99340","81778.28650","88438.54170"
"20180503","11545","금천구","255583.38450","238102.84940","15420.02990","2060.50520","284496.77630","229041.95770","279899.01430","238215.07750","183722.07720","64865.58550","53876.22790","64980.26380"
"20180503","11560","영등포구","543465.92810","502806.62580","33905.17940","6754.12290","614498.29810","464942.46370","606570.32730","498391.35730","406973.78200","104663.09130","102167.68410","200143.00660"
"20180503","11590","동작구","432397.33190","414508.91260","15955.25090","1933.16840","465340.12160","398984.65290","404420.88320","452380.50950","208712.43690","38560.54150","81763.26760","88388.62780"
"20180503","11620","관악구","522573.70460","499090.09680","21477.85720","2005.75070","594998.53140","442600.54850","457645.83060","568950.75750","249666.44350","33318.69590","143325.39340","73022.35420"
"20180503","11650","서초구","659133.20540","636795.44620","14969.56040","7368.19880","791829.27960","518873.03080","769048.19040","580622.50170","517374.68920","163967.35520","96266.31940","257141.01460"
"20180503","11680","강남구","910165.15230","865358.44950","22629.82700","22176.87580","1140019.53060","688495.06140","1100997.12300","773856.60180","739933.90780","222931.33860","135299.81220","381702.75700"
"20180503","11710","송파구","765614.06570","745246.13350","14802.71090","5565.22140","790060.68310","756062.64260","767200.51300","764480.88910","435244.46860","118541.74900","178125.94760","138576.77200"
"20180503","11740","강동구","486645.49680","475303.37860","10265.16950","1076.94880","530267.93180","435431.83030","447141.53550","514862.61200","239958.84550","47389.33540","141162.37630","51407.13380"
"20180502","11000","서울시","11722838.78260","11125038.32970","414983.45800","182816.99490","12100595.73050","11348107.47060","12035644.21660","11499406.32980","7069886.99970","1599985.98220","2456893.06770","3013007.94980"
"20180502","11110","종로구","401771.03070","366350.28080","20263.71220","15157.03780","566189.91540","269603.70980","525894.97270","313111.07220","379809.66420","99900.63730","43871.24330","236037.78360"
"20180502","11140","중구","412828.22720","332249.97280","25237.23060","55341.02370","599895.19720","257474.40290","557718.36190","309335.27380","411956.08170","107319.05230","37001.07650","267635.95290"
"20180502","11170","용산구","334282.80130","305701.60720","18551.11270","10030.08140","368424.16110","292518.49250","365760.57330","311798.67850","224974.68170","58201.16960","53493.14010","113280.37200"
"20180502","11200","성동구","379578.30170","361193.50040","16613.20710","1771.59420","398548.61510","357715.50800","393645.36890","369530.39660","238113.67050","42904.17390","76019.30720","119190.18940"
"20180502","11215","광진구","418624.03930","392547.60490","23701.90180","2374.53260","443124.34700","393382.86500","398809.36020","432777.38150","216429.70910","39204.37120","96731.92780","80493.41010"
"20180502","11230","동대문구","417361.98680","387213.80400","26666.51020","3481.67270","422560.91510","411640.08130","418912.86590","416254.21610","235803.03630","37941.05660","91768.76760","106093.21210"
"20180502","11260","중랑구","365770.03910","359747.22700","5331.00840","691.80380","410375.80220","317147.69550","326927.44240","393514.75110","174957.28290","25004.04500","107559.29090","42393.94700"
"20180502","11290","성북구","474469.69980","453254.96520","18815.63350","2399.10120","502659.74190","448836.86360","452648.09490","490056.56050","229768.10940","29371.45510","99689.51170","100707.14260"
"20180502","11305","강북구","312082.45740","306344.68890","5022.29540","715.47310","349528.62640","275305.21760","281153.10330","334174.85320","141983.31720","12707.23220","79424.21840","49851.86660"
"20180502","11320","도봉구","296924.49570","293327.35620","2881.64630","715.49320","328268.38370","259855.69500","268831.12360","316991.19010","149402.95080","19822.22630","85157.79760","44422.92690"
"20180502","11350","노원구","540342.56600","534504.72380","5169.51050","668.33160","582226.97670","493517.43540","501910.13590","567794.30170","254482.06360","38906.11110","142960.20660","72615.74590"
"20180502","11380","은평구","451794.62090","444334.00330","6228.26790","1232.34970","514275.47250","383021.27020","396781.13840","491089.96550","191189.91280","29085.02190","124748.91010","37355.98080"
"20180502","11410","서대문구","421863.76180","388801.27410","23732.29790","9330.18980","438609.12700","406251.55790","431508.83640","414974.42280","249444.01660","50419.22160","75881.32800","123143.46700"
"20180502","11440","마포구","515576.52050","476316.07150","21471.16590","17789.28320","553887.08940","472726.85300","541725.14130","496898.93420","312618.93180","75036.54840","84342.51790","153239.86550"
"20180502","11470","양천구","404275.23120","397592.85780","5605.69070","1076.68270","449931.59760","357599.32050","367686.92240","430409.73740","203933.61100","29957.14690","107580.43070","66396.03340"
"20180502","11500","강서구","565051.71140","545762.51540","9449.05070","9840.14530","604680.56150","521514.26510","531796.10190","588805.71820","285609.38560","61695.94150","152794.15030","71119.29380"
"20180502","11530","구로구","441660.60720","408943.91360","28462.76020","4253.93340","458122.23590","432328.32390","439532.69530","443180.54430","245199.57720","74220.28710","82370.49260","88608.79750"
"20180502","11545","금천구","257953.43950","239458.41530","16593.29450","1901.72970","288529.16360","231339.97950","284461.38870","239019.19010","184499.67040","65699.10000","53642.55690","65158.01350"
"20180502","11560","영등포구","548546.43590","506139.04390","36148.20200","6259.19000","622489.88060","468650.82490","615470.46240","500743.55970","404935.27370","103244.13430","102390.67680","199300.46260"
"20180502","11590","동작구","437399.83990","419251.41020","16409.29130","1739.13840","466264.46170","406017.98030","411616.92310","455816.20910","208360.10820","37994.74010","82460.43490","87904.93320"
"20180502","11620","관악구","526040.35380","502528.40320","21801.26840","1710.68220","598779.05350","446790.17850","461758.82590","571955.73080","246318.90060","32663.38870","142002.54520","71652.96670"
"20180502","11650","서초구","651157.63770","629809.67680","14500.83230","6847.12860","779513.87510","514991.21550","761197.46220","572557.76310","507194.25020","159036.15710","97058.82820","251099.26490"
"20180502","11680","강남구","898264.13990","855479.48550","21653.75230","21130.90210","1136929.96140","678880.17830","1093055.16380","759127.69430","735130.00330","219363.67390","136826.17970","378940.14970"
"20180502","11710","송파구","761069.87550","741145.55430","14692.38830","5231.93300","774018.19710","747131.10620","756859.38170","764077.37110","427083.26670","111982.82900","178459.77060","136640.66710"
"20180502","11740","강동구","488148.96240","477039.97370","9981.42700","1127.56170","528587.93460","438444.92870","449982.37000","515410.81410","237317.50190","45343.20050","141976.28500","49998.01640"
"20180501","11000","서울시","11434535.18700","10818136.65910","416881.91760","199516.61040","11585793.60000","11313093.76220","11483189.48780","11399782.11500","6001791.67550","1187573.25680","2470584.59970","2343633.81900"
"20180501","11110","종로구","364008.39160","325576.34390","20048.57920","18383.46840","494814.01810","274460.85760","451649.37650","301407.68810","308080.73850","76950.43950","43673.78920","187456.50980"
"20180501","11140","중구","356353.43170","268278.70550","24602.62100","63472.10520","482939.71390","272811.83430","435933.79650","299510.31400","301796.02470","78684.81410","36894.69320","186216.51740"
